Country	Record	1970	1971	1972	1973	1974	1975	1976	1977	1978	1979	1980	1981	1982	1983	1984	1985	1986	1987	1988	1989	1990	1991	1992	1993	1994	1995	1996	1997	1998	1999	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	
Kuwait	Population	750184	807900	866747	926817	988267	1051187	1115463	1180939	1247597	1315428	1384342	1452383	1518855	1586205	1657920	1735320	1823201	1917950	2002645	2054443	2058832	2007110	0	0	0	1637031	1637906	1686256	1766247	1853152	1929470	1990022	2042215	2095993	2166344	2263604	2389498	2538591	2705290	2881243	3059473	3239181	3419581	3593689	3753121	3892115	
Kuwait	PBA_GgCO2PerBnUSDGDP	1.231113e+04	9.643667e+03	8.563981e+03	6.360046e+03	2.175662e+03	2.031081e+03	1.912857e+03	1.768710e+03	1.854472e+03	1.348459e+03	1.104944e+03	1.207064e+03	1.512236e+03	1.683083e+03	1.650021e+03	1.889275e+03	2.436426e+03	2.093604e+03	2.723261e+03	2.703549e+03	1.739005e+03	1.043620e+03	1.339221e+03	1.403511e+03	1.603921e+03	1.451951e+03	1.231537e+03	1.344449e+03	1.761164e+03	1.640635e+03	1.429338e+03	1.635504e+03	1.566829e+03	1.303204e+03	1.101899e+03	9.175728e+02	7.559059e+02	6.684868e+02	5.471790e+02	8.211048e+02	7.523545e+02	5.863220e+02	5.290860e+02	5.238544e+02	5.645752e+02	8.331477e+02	
Kuwait	CBA_GgCO2PerBnUSDGDP	8.182287e+03	6.808297e+03	6.182478e+03	4.839574e+03	1.856588e+03	2.031032e+03	2.118390e+03	2.165520e+03	2.096580e+03	1.494942e+03	1.339081e+03	1.563435e+03	2.023330e+03	2.147906e+03	2.045220e+03	2.243657e+03	2.729736e+03	2.206702e+03	2.781572e+03	2.706469e+03	2.039346e+03	3.214686e+03	1.671774e+03	1.618811e+03	1.675079e+03	1.512796e+03	1.323520e+03	1.304080e+03	1.756787e+03	1.573793e+03	1.155342e+03	1.514242e+03	1.493287e+03	1.261644e+03	1.074466e+03	8.930887e+02	7.206956e+02	6.723968e+02	5.511362e+02	8.129311e+02	7.474999e+02	5.699889e+02	5.224561e+02	5.379702e+02	5.827041e+02	8.589960e+02	
Kuwait	GDP_MilUSD	2.873985e+00	3.880370e+00	4.451201e+00	5.408294e+00	1.300477e+01	1.202414e+01	1.313167e+01	1.413573e+01	1.550091e+01	2.474602e+01	2.863855e+01	2.505667e+01	2.157798e+01	2.086943e+01	2.169730e+01	2.144262e+01	1.790368e+01	2.236573e+01	2.069247e+01	2.431212e+01	1.842778e+01	1.100879e+01	1.985856e+01	2.394139e+01	2.484848e+01	2.719169e+01	3.149399e+01	3.035443e+01	2.594193e+01	3.012188e+01	3.771186e+01	3.489077e+01	3.813755e+01	4.787584e+01	5.944011e+01	8.079795e+01	1.015510e+02	1.146410e+02	1.473960e+02	1.059000e+02	1.154190e+02	1.540280e+02	1.740700e+02	1.741610e+02	1.626320e+02	1.140410e+02	
Kyrgyzstan	PBA_GgCO2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.386200e+04	1.015800e+04	6.617000e+03	4.658000e+03	5.832000e+03	5.765000e+03	6.101000e+03	4.859000e+03	4.741000e+03	4.005000e+03	5.007000e+03	5.625000e+03	5.565000e+03	4.148000e+03	4.002000e+03	4.975000e+03	5.370000e+03	4.100000e+03	4.963000e+03	5.174000e+03	7.290000e+03	6.977000e+03	6.832000e+03	7.050000e+03	
Kyrgyzstan	CBA_GgCO2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.833776e+03	1.366755e+04	1.050675e+04	7.148631e+03	5.651540e+03	7.464276e+03	6.101707e+03	6.645523e+03	5.146731e+03	5.452869e+03	5.192097e+03	6.368622e+03	6.536018e+03	6.492591e+03	5.953668e+03	6.782706e+03	7.526989e+03	9.129935e+03	7.090026e+03	7.594740e+03	8.967730e+03	1.049124e+04	1.014231e+04	1.016975e+04	1.018843e+04	
Kyrgyzstan	PBA_MtCO2perCap	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.069938e+00	2.248987e+00	1.465527e+00	1.021402e+00	1.260047e+00	1.227536e+00	1.279304e+00	1.003843e+00	9.678671e-01	8.098926e-01	1.003266e+00	1.115341e+00	1.090172e+00	8.034711e-01	7.669017e-01	9.443095e-01	1.009645e+00	7.616146e-01	9.109932e-01	9.382367e-01	1.300114e+00	1.219841e+00	1.170765e+00	1.183482e+00	
Kyrgyzstan	CBA_MtCO2perCap	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.531001e+00	3.026875e+00	2.326201e+00	1.583272e+00	1.239264e+00	1.612712e+00	1.299231e+00	1.393484e+00	1.063286e+00	1.113194e+00	1.049948e+00	1.276098e+00	1.295980e+00	1.271885e+00	1.153231e+00	1.299767e+00	1.428705e+00	1.716573e+00	1.317041e+00	1.394067e+00	1.626180e+00	1.871031e+00	1.773256e+00	1.742739e+00	1.710330e+00	
Kyrgyzstan	Population	2959900	3022300	3088200	3153800	3223900	3292400	3358700	3423900	3487100	3552000	3617400	3685800	3759300	3838300	3916400	3990300	4066500	4144600	4218400	4307500	4391200	4463600	4515400	4516700	4515100	4560400	4628400	4696400	4769000	4840400	4898400	4945100	4990700	5043300	5104700	5162600	5218400	5268400	5318700	5383300	5447900	5514600	5607200	5719600	5835500	5957000	
Kyrgyzstan	PBA_GgCO2PerBnUSDGDP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.983866e+03	5.008146e+03	3.936331e+03	2.804303e+03	3.191122e+03	3.260997e+03	3.706643e+03	3.890119e+03	3.461359e+03	2.626036e+03	3.118381e+03	2.931195e+03	2.516351e+03	1.686009e+03	1.412054e+03	1.308327e+03	1.044756e+03	8.741888e+02	1.035175e+03	8.348169e+02	1.103686e+03	9.511893e+02	9.148248e+02	1.072757e+03	
Kyrgyzstan	CBA_GgCO2PerBnUSDGDP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.658195e+03	5.899928e+03	5.180089e+03	4.252589e+03	3.402455e+03	4.084261e+03	3.451457e+03	4.037466e+03	4.120477e+03	3.981088e+03	3.404403e+03	3.966405e+03	3.405927e+03	2.935785e+03	2.419946e+03	2.393191e+03	1.979450e+03	1.776267e+03	1.511713e+03	1.584099e+03	1.446929e+03	1.588345e+03	1.382723e+03	1.361760e+03	1.550314e+03	
Kyrgyzstan	GDP_MilUSD	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.674000e+00	2.570833e+00	2.316562e+00	2.028295e+00	1.681007e+00	1.661019e+00	1.827571e+00	1.767864e+00	1.645964e+00	1.249062e+00	1.369693e+00	1.525112e+00	1.605641e+00	1.919013e+00	2.211535e+00	2.460248e+00	2.834169e+00	3.802566e+00	5.139958e+00	4.690062e+00	4.794358e+00	6.197766e+00	6.605140e+00	7.335028e+00	7.468097e+00	6.571854e+00	
Laos	PBA_GgCO2	1.403000e+03	1.385000e+03	1.104000e+03	1.404000e+03	1.450000e+03	1.467000e+03	1.276000e+03	7.890000e+02	1.468000e+03	1.113000e+03	1.307000e+03	1.300000e+03	1.211000e+03	1.461000e+03	1.368000e+03	1.327000e+03	1.200000e+03	1.162000e+03	1.162000e+03	1.286000e+03	1.364000e+03	1.363000e+03	1.249000e+03	1.134000e+03	1.521000e+03	1.338000e+03	1.385000e+03	1.539000e+03	1.528000e+03	1.570000e+03	1.319000e+03	1.353000e+03	1.305000e+03	1.336000e+03	1.442000e+03	1.497000e+03	1.689000e+03	1.688000e+03	1.903000e+03	2.440000e+03	2.832000e+03	3.068000e+03	3.263000e+03	3.436000e+03	4.012000e+03	4.111000e+03	
Laos	CBA_GgCO2	1.036084e+03	1.027559e+03	8.475088e+02	1.079420e+03	1.162954e+03	1.221263e+03	1.098464e+03	7.120960e+02	1.341760e+03	1.012993e+03	1.239466e+03	1.200670e+03	1.150116e+03	1.395657e+03	1.345315e+03	1.364591e+03	1.229126e+03	1.170654e+03	1.139465e+03	1.288463e+03	1.334707e+03	1.358890e+03	1.383072e+03	1.323238e+03	1.689612e+03	1.568219e+03	1.621653e+03	1.687278e+03	1.546344e+03	1.561972e+03	1.425913e+03	1.461176e+03	1.424654e+03	1.480750e+03	1.639962e+03	1.780256e+03	2.002437e+03	2.101204e+03	2.337818e+03	2.739525e+03	3.026125e+03	3.430019e+03	3.616466e+03	3.811125e+03	4.269277e+03	4.305179e+03	
Laos	PBA_MtCO2perCap	5.223332e-01	5.018781e-01	3.890109e-01	4.814570e-01	4.853485e-01	4.813207e-01	4.122859e-01	2.519566e-01	4.639483e-01	3.475659e-01	4.018199e-01	3.918531e-01	3.566892e-01	4.194067e-01	3.821902e-01	3.605836e-01	3.170217e-01	2.983261e-01	2.898391e-01	3.116114e-01	3.211044e-01	3.117888e-01	2.777425e-01	2.453651e-01	3.207044e-01	2.754348e-01	2.788795e-01	3.036307e-01	2.958332e-01	2.986945e-01	2.468706e-01	2.494147e-01	2.371718e-01	2.394693e-01	2.548201e-01	2.605739e-01	2.892699e-01	2.841926e-01	3.147828e-01	3.965447e-01	4.523569e-01	4.818665e-01	5.040900e-01	5.221896e-01	5.997638e-01	6.043790e-01	
Laos	CBA_MtCO2perCap	3.857312e-01	3.723533e-01	2.986324e-01	3.701528e-01	3.892675e-01	4.006948e-01	3.549224e-01	2.273983e-01	4.240513e-01	3.163358e-01	3.810575e-01	3.619123e-01	3.387564e-01	4.006488e-01	3.758523e-01	3.707981e-01	3.247162e-01	3.005480e-01	2.842182e-01	3.122081e-01	3.142084e-01	3.108485e-01	3.075564e-01	2.863107e-01	3.562564e-01	3.228266e-01	3.265313e-01	3.328845e-01	2.993847e-01	2.971671e-01	2.668810e-01	2.693561e-01	2.589178e-01	2.654148e-01	2.898025e-01	3.098786e-01	3.429513e-01	3.537598e-01	3.867077e-01	4.452230e-01	4.833645e-01	5.387259e-01	5.586958e-01	5.791997e-01	6.382248e-01	6.329262e-01	
Laos	Population	2686025	2759634	2837967	2916148	2987544	3047864	3094940	3131492	3164146	3202270	3252701	3317570	3395113	3483492	3579370	3680145	3785230	3895066	4009121	4126935	4247839	4371549	4496971	4621685	4742685	4857774	4966303	5068658	5165072	5256207	5342879	5424701	5502340	5579003	5658894	5745012	5838837	5939634	6045439	6153153	6260544	6366909	6473050	6579985	6689300	6802023	
Laos	PBA_GgCO2PerBnUSDGDP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.785366e+02	5.607042e+02	6.753555e+02	1.068729e+03	1.940025e+03	1.801002e+03	1.575859e+03	1.325762e+03	1.107459e+03	8.540773e+02	9.853549e+02	7.587028e+02	7.391904e+02	8.809328e+02	1.193584e+03	1.079460e+03	7.619001e+02	7.650036e+02	7.422462e+02	6.602995e+02	6.093649e+02	5.472374e+02	4.891565e+02	3.997193e+02	3.495646e+02	4.183157e+02	3.973180e+02	3.713702e+02	3.487508e+02	3.070755e+02	3.417660e+02	3.323610e+02	
Laos	CBA_GgCO2PerBnUSDGDP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.656262e+02	5.765877e+02	6.917473e+02	1.076688e+03	1.902402e+03	1.804451e+03	1.542016e+03	1.321764e+03	1.226338e+03	9.966026e+02	1.094587e+03	8.892466e+02	8.654950e+02	9.658079e+02	1.207913e+03	1.073940e+03	8.236566e+02	8.261678e+02	8.103020e+02	7.318400e+02	6.930203e+02	6.507834e+02	5.799320e+02	4.975662e+02	4.294369e+02	4.696665e+02	4.245529e+02	4.151912e+02	3.865294e+02	3.406005e+02	3.636824e+02	3.480597e+02	
Laos	GDP_MilUSD	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.757143e+00	2.366667e+00	1.776842e+00	1.087273e+00	5.989613e-01	7.140468e-01	8.655599e-01	1.028088e+00	1.127807e+00	1.327749e+00	1.543606e+00	1.763536e+00	1.873672e+00	1.747012e+00	1.280178e+00	1.454431e+00	1.731198e+00	1.768619e+00	1.758177e+00	2.023324e+00	2.366398e+00	2.735559e+00	3.452883e+00	4.222963e+00	5.443915e+00	5.832915e+00	7.127793e+00	8.261299e+00	9.356251e+00	1.118943e+01	1.173903e+01	1.236908e+01	
Latvia	PBA_GgCO2	1.365700e+04	1.367100e+04	1.474800e+04	1.570900e+04	1.602100e+04	1.754000e+04	1.746100e+04	1.827800e+04	1.839500e+04	1.941300e+04	1.946800e+04	2.032600e+04	2.025800e+04	2.052700e+04	2.038300e+04	2.037700e+04	2.100400e+04	2.105500e+04	2.128800e+04	2.093600e+04	20319	1.850700e+04	1.470600e+04	1.240200e+04	1.089100e+04	9.553000e+03	9.604000e+03	8.967000e+03	8.589000e+03	7.912000e+03	7.296000e+03	7.652000e+03	7.606000e+03	7.839000e+03	7.867000e+03	7.981000e+03	8.425000e+03	8.799000e+03	8.295000e+03	7.545000e+03	8.546000e+03	7.792000e+03	7.797000e+03	7.769000e+03	7.816000e+03	7.973000e+03	
Latvia	CBA_GgCO2	1.450070e+04	1.390434e+04	1.487918e+04	1.556171e+04	1.535094e+04	1.653295e+04	1.650072e+04	1.714704e+04	1.723074e+04	1.787056e+04	1.759953e+04	1.852977e+04	1.872518e+04	1.918614e+04	1.932577e+04	1.959011e+04	1.996907e+04	1.996352e+04	2.029516e+04	2.036341e+04	2.241260e+04	1.716060e+04	1.190860e+04	1.178735e+04	1.148382e+04	1.083797e+04	1.184027e+04	1.110162e+04	1.142973e+04	1.066416e+04	1.007735e+04	1.077739e+04	1.081774e+04	1.153371e+04	1.213967e+04	1.244059e+04	1.406353e+04	1.562570e+04	1.492736e+04	1.237325e+04	1.306631e+04	1.333660e+04	1.346500e+04	1.354501e+04	1.343191e+04	1.323785e+04	
Latvia	PBA_MtCO2perCap	5.788915e+00	5.752846e+00	6.156096e+00	6.502557e+00	6.573565e+00	7.141316e+00	7.066401e+00	7.355116e+00	7.364124e+00	7.746753e+00	7.750923e+00	8.067727e+00	8.003698e+00	8.062416e+00	7.955748e+00	7.901514e+00	8.078797e+00	8.016118e+00	8.022811e+00	7.850151e+00	7.629684e+00	6.982243e+00	5.625133e+00	4.838313e+00	4.320553e+00	3.844179e+00	3.908479e+00	3.685799e+00	3.563872e+00	3.309793e+00	3.081667e+00	3.274045e+00	3.292394e+00	3.426204e+00	3.476171e+00	3.564858e+00	3.797856e+00	3.998955e+00	3.809726e+00	3.522953e+00	4.074267e+00	3.783059e+00	3.832732e+00	3.860091e+00	3.920188e+00	4.029943e+00	
Latvia	CBA_MtCO2perCap	6.146544e+00	5.851038e+00	6.210855e+00	6.441588e+00	6.298634e+00	6.731301e+00	6.677779e+00	6.900013e+00	6.898033e+00	7.131242e+00	7.007015e+00	7.354775e+00	7.398097e+00	7.535765e+00	7.543096e+00	7.596382e+00	7.680729e+00	7.600566e+00	7.648641e+00	7.635452e+00	8.415820e+00	6.474278e+00	4.555109e+00	4.598523e+00	4.555731e+00	4.361259e+00	4.818560e+00	4.563212e+00	4.742587e+00	4.461090e+00	4.256448e+00	4.611298e+00	4.682652e+00	5.041056e+00	5.364124e+00	5.556813e+00	6.339616e+00	7.101544e+00	6.855835e+00	5.777389e+00	6.229306e+00	6.474992e+00	6.618924e+00	6.729950e+00	6.736898e+00	6.691053e+00	
Latvia	Population	2359164	2376389	2395674	2415819	2437186	2456130	2470989	2485073	2497921	2505953	2511701	2519421	2531080	2546011	2562047	2578873	2599892	2626583	2653434	2666955	2663151	2650581	2614338	2563290	2520742	2485056	2457222	2432851	2410019	2390482	2367550	2337170	2310173	2287955	2263122	2238799	2218357	2200325	2177322	2141669	2097555	2059709	2034319	2012647	1993782	1978440	
Latvia	PBA_GgCO2PerBnUSDGDP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.650379e+03	1.608698e+03	1.374110e+03	1.197076e+03	1.050286e+03	9.191511e+02	9.163794e+02	7.967367e+02	6.672379e+02	5.473355e+02	4.716205e+02	3.928284e+02	2.847444e+02	2.330317e+02	2.883088e+02	3.596033e+02	2.741703e+02	2.777494e+02	2.567719e+02	2.495319e+02	2.952653e+02	
Latvia	CBA_GgCO2PerBnUSDGDP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.872371e+03	1.983280e+03	1.701221e+03	1.592996e+03	1.415623e+03	1.269547e+03	1.290666e+03	1.133169e+03	9.817233e+02	8.446002e+02	7.351505e+02	6.557336e+02	5.056633e+02	4.193548e+02	4.728056e+02	5.498115e+02	4.692633e+02	4.796584e+02	4.476739e+02	4.288241e+02	4.902392e+02	
Latvia	GDP_MilUSD	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.788369e+00	5.970045e+00	6.525676e+00	7.174985e+00	7.533188e+00	7.937759e+00	8.350253e+00	9.546442e+00	1.174843e+01	1.437327e+01	1.692250e+01	2.144702e+01	3.090140e+01	3.559602e+01	2.616985e+01	2.376508e+01	2.842029e+01	2.807207e+01	3.025643e+01	3.132265e+01	2.700283e+01	
Lebanon	PBA_GgCO2	5.374000e+03	5.464000e+03	5.980000e+03	7.390000e+03	7.521000e+03	6.703000e+03	6.279000e+03	5.459000e+03	6.610000e+03	7.436000e+03	7.514000e+03	7.609000e+03	5.596000e+03	5.975000e+03	6.106000e+03	7.118000e+03	7.516000e+03	7.686000e+03	5.928000e+03	5.969000e+03	5.969000e+03	7.404000e+03	7.954000e+03	1.135400e+04	1.247900e+04	1.446100e+04	1.502300e+04	1.649100e+04	1.636800e+04	1.686400e+04	1.522400e+04	1.643000e+04	1.636400e+04	1.638800e+04	1.658700e+04	1.650300e+04	1.555700e+04	1.413200e+04	1.773200e+04	2.148600e+04	2.054300e+04	2.088000e+04	2.108400e+04	2.098600e+04	2.143500e+04	2.156200e+04	
Lebanon	CBA_GgCO2	5.597577e+03	5.621120e+03	6.173853e+03	7.739929e+03	8.077095e+03	7.373738e+03	6.647900e+03	6.802060e+03	8.101553e+03	9.250001e+03	9.549853e+03	8.850040e+03	6.979668e+03	7.742894e+03	7.594162e+03	8.250300e+03	8.480474e+03	9.066226e+03	8.628954e+03	8.398770e+03	8.694649e+03	1.081388e+04	1.293310e+04	1.751769e+04	1.930883e+04	2.158684e+04	2.230888e+04	2.262267e+04	2.204727e+04	2.205124e+04	2.017123e+04	2.198011e+04	2.174590e+04	2.218468e+04	2.268483e+04	2.248088e+04	2.196665e+04	2.009621e+04	2.409208e+04	2.817673e+04	2.826718e+04	2.922194e+04	2.986576e+04	2.962544e+04	3.008053e+04	2.994580e+04	
Lebanon	PBA_MtCO2perCap	2.339163e+00	2.321581e+00	2.474405e+00	2.979327e+00	2.966275e+00	2.602406e+00	2.416522e+00	2.094601e+00	2.537550e+00	2.857172e+00	2.884127e+00	2.908914e+00	2.125913e+00	2.253616e+00	2.289267e+00	2.659351e+00	2.807316e+00	2.876301e+00	2.221395e+00	2.230055e+00	2.208272e+00	2.689945e+00	2.818700e+00	3.914009e+00	4.195120e+00	4.767248e+00	4.891933e+00	5.332262e+00	5.256330e+00	5.342354e+00	4.705475e+00	4.890063e+00	4.645113e+00	4.427437e+00	4.293512e+00	4.139343e+00	3.834568e+00	3.459125e+00	4.314997e+00	5.138050e+00	4.736514e+00	4.547337e+00	4.281661e+00	3.969366e+00	3.819429e+00	3.685344e+00	
Lebanon	CBA_MtCO2perCap	2.436480e+00	2.388339e+00	2.554617e+00	3.120403e+00	3.185599e+00	2.862817e+00	2.558496e+00	2.609929e+00	3.110150e+00	3.554175e+00	3.665557e+00	3.383362e+00	2.651566e+00	2.920420e+00	2.847210e+00	3.082389e+00	3.167559e+00	3.392817e+00	3.233522e+00	3.137833e+00	3.216644e+00	3.928786e+00	4.583171e+00	6.038787e+00	6.491134e+00	7.116369e+00	7.264432e+00	7.314899e+00	7.080140e+00	6.985623e+00	6.234580e+00	6.541943e+00	6.172830e+00	5.993487e+00	5.871924e+00	5.638736e+00	5.414451e+00	4.919000e+00	5.862691e+00	6.738036e+00	6.517446e+00	6.364080e+00	6.065029e+00	5.603461e+00	5.359946e+00	5.118290e+00	
Lebanon	Population	2297403	2353569	2416743	2480426	2535503	2575693	2598362	2606224	2604875	2602573	2605294	2615753	2632281	2651295	2667229	2676593	2677290	2672182	2668593	2676615	2703019	2752473	2821868	2900862	2974647	3033406	3070974	3092684	3113960	3156661	3235380	3359875	3522842	3701464	3863271	3986865	4057041	4085426	4109389	4181742	4337156	4591698	4924257	5286990	5612096	5850743	
Lebanon	PBA_GgCO2PerBnUSDGDP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.789023e+03	2.196101e+03	2.102882e+03	1.663261e+03	1.434207e+03	1.506783e+03	1.300014e+03	1.234001e+03	1.097353e+03	1.046923e+03	9.490248e+02	9.696938e+02	8.820208e+02	9.308913e+02	8.544171e+02	8.160168e+02	7.915449e+02	7.752414e+02	7.137433e+02	5.750065e+02	6.150569e+02	6.114463e+02	5.404637e+02	5.209719e+02	4.879980e+02	4.731647e+02	4.687198e+02	4.579407e+02	
Lebanon	CBA_GgCO2PerBnUSDGDP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.604150e+03	3.090057e+03	3.063130e+03	2.429267e+03	2.332003e+03	2.324762e+03	2.011520e+03	1.842070e+03	1.629549e+03	1.436190e+03	1.278312e+03	1.267965e+03	1.168645e+03	1.245350e+03	1.135424e+03	1.104654e+03	1.082538e+03	1.056057e+03	1.007813e+03	8.176799e+02	8.356643e+02	8.018504e+02	7.436785e+02	7.291095e+02	6.912555e+02	6.679555e+02	6.577719e+02	6.359985e+02	
Lebanon	GDP_MilUSD	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.313540e+00	2.717999e+00	2.838485e+00	4.451497e+00	5.545922e+00	7.535260e+00	9.599127e+00	1.171880e+01	1.369022e+01	1.575187e+01	1.724718e+01	1.739106e+01	1.726036e+01	1.764975e+01	1.915224e+01	2.008292e+01	2.095522e+01	2.128756e+01	2.179635e+01	2.457711e+01	2.882985e+01	3.513964e+01	3.800995e+01	4.007894e+01	4.320510e+01	4.435242e+01	4.573095e+01	4.708470e+01	
Lesotho	PBA_GgCO2	1.040000e+02	1.040000e+02	1.050000e+02	1.150000e+02	1.180000e+02	1.270000e+02	1.330000e+02	1.390000e+02	1.410000e+02	1.690000e+02	1.540000e+02	1.520000e+02	1.530000e+02	1.520000e+02	1.470000e+02	1.550000e+02	1.600000e+02	2.020000e+02	1.680000e+02	1.870000e+02	1.380000e+02	1.600000e+02	1.580000e+02	1.610000e+02	1.840000e+02	1.930000e+02	1.920000e+02	2.220000e+02	2.070000e+02	2.250000e+02	2.270000e+02	2.330000e+02	2.260000e+02	2.390000e+02	2.400000e+02	2.370000e+02	2.380000e+02	2.560000e+02	2.680000e+02	2.560000e+02	2.770000e+02	2.890000e+02	2.960000e+02	3.040000e+02	3.120000e+02	3.180000e+02	
Lesotho	CBA_GgCO2	5.159861e+02	4.576154e+02	4.345199e+02	4.313954e+02	3.989953e+02	3.842085e+02	5.595060e+02	4.848036e+02	5.922915e+02	6.281361e+02	6.598777e+02	6.582804e+02	6.446822e+02	6.799783e+02	6.685866e+02	6.371593e+02	6.859067e+02	8.008117e+02	8.714937e+02	9.222865e+02	1.012586e+03	1.203589e+03	1.394592e+03	1.121839e+03	8.993886e+02	7.822752e+02	6.977930e+02	5.306472e+02	5.751389e+02	5.644656e+02	4.756136e+02	5.256174e+02	5.172666e+02	6.680533e+02	7.451442e+02	7.547542e+02	7.754566e+02	8.687362e+02	9.719800e+02	1.286206e+03	1.867890e+03	2.187504e+03	2.137492e+03	2.044193e+03	2.061047e+03	1.998671e+03	
Lesotho	PBA_MtCO2perCap	1.007518e-01	9.871631e-02	9.764889e-02	1.047327e-01	1.051240e-01	1.105222e-01	1.129056e-01	1.149866e-01	1.136035e-01	1.326306e-01	1.177908e-01	1.133741e-01	1.113501e-01	1.080452e-01	1.022077e-01	1.055962e-01	1.070162e-01	1.328734e-01	1.087674e-01	1.191131e-01	8.638314e-02	9.828614e-02	9.516009e-02	9.507168e-02	1.066594e-01	1.100452e-01	1.079136e-01	1.232173e-01	1.136344e-01	1.223071e-01	1.222912e-01	1.244998e-01	1.198629e-01	1.258704e-01	1.255203e-01	1.230629e-01	1.226586e-01	1.309024e-01	1.358893e-01	1.286165e-01	1.377708e-01	1.421579e-01	1.438757e-01	1.459391e-01	1.479236e-01	1.489446e-01	
Lesotho	CBA_MtCO2perCap	4.998703e-01	4.343664e-01	4.040989e-01	3.928802e-01	3.554575e-01	3.343590e-01	4.749728e-01	4.010499e-01	4.772084e-01	4.929589e-01	5.047240e-01	4.909997e-01	4.691860e-01	4.833449e-01	4.648618e-01	4.340748e-01	4.587695e-01	5.267652e-01	5.642269e-01	5.874676e-01	6.338429e-01	7.393506e-01	8.399335e-01	6.624542e-01	5.213490e-01	4.460397e-01	3.921946e-01	2.945266e-01	3.157273e-01	3.068363e-01	2.562263e-01	2.808552e-01	2.743410e-01	3.518333e-01	3.897112e-01	3.919083e-01	3.996488e-01	4.442173e-01	4.928420e-01	6.462003e-01	9.290275e-01	1.076025e+00	1.038964e+00	9.813409e-01	9.771715e-01	9.361361e-01	
Lesotho	Population	1032240	1053524	1075281	1098033	1122484	1149090	1177975	1208836	1241159	1274216	1307403	1340694	1374044	1406818	1438248	1467856	1495101	1520244	1544580	1569936	1597534	1627900	1660360	1693459	1725118	1753824	1779201	1801695	1821632	1839631	1856225	1871489	1885488	1898778	1912042	1925844	1940345	1955656	1972194	1990413	2010586	2032950	2057331	2083061	2109197	2135022	
Lesotho	PBA_GgCO2PerBnUSDGDP	1.512978e+03	1.359795e+03	1.297645e+03	9.489893e+02	7.822537e+02	8.491546e+02	9.007539e+02	7.190625e+02	5.289629e+02	5.824724e+02	3.568438e+02	3.500787e+02	4.387137e+02	3.930702e+02	4.412314e+02	5.770085e+02	5.017831e+02	5.015209e+02	3.571511e+02	3.774690e+02	2.313825e+02	2.271665e+02	1.901246e+02	1.926776e+02	2.095074e+02	1.926359e+02	2.029334e+02	2.224458e+02	2.229503e+02	2.465021e+02	2.558337e+02	2.821824e+02	2.913194e+02	2.064201e+02	1.588103e+02	1.408743e+02	1.322145e+02	1.402443e+02	1.428662e+02	1.368979e+02	1.157955e+02	1.033728e+02	1.110186e+02	1.216287e+02	1.228912e+02	1.395938e+02	
Lesotho	CBA_GgCO2PerBnUSDGDP	7.506494e+03	5.983301e+03	5.370023e+03	3.559910e+03	2.645047e+03	2.568917e+03	3.789303e+03	2.507943e+03	2.221987e+03	2.164922e+03	1.529047e+03	1.516118e+03	1.848568e+03	1.758416e+03	2.006812e+03	2.371912e+03	2.151103e+03	1.988237e+03	1.852708e+03	1.861682e+03	1.697787e+03	1.708844e+03	1.678141e+03	1.342567e+03	1.024068e+03	7.807996e+02	7.375286e+02	5.317127e+02	6.194559e+02	6.184086e+02	5.360263e+02	6.365665e+02	6.667691e+02	5.769860e+02	4.930692e+02	4.486307e+02	4.307840e+02	4.759193e+02	5.181458e+02	6.878079e+02	7.808422e+02	7.824515e+02	8.016942e+02	8.178699e+02	8.118092e+02	8.773653e+02	
